28-2;11;sol;aucun;ouvert;mur;ouvert;ouvert
28-2;12;sol;aucun;ouvert;ouvert;ouvert;mur
28-2;13;eau;aucun;ouvert;ouvert;ouvert;ouvert
28-2;14;twist;aucun;mur;ouvert;ouvert;ouvert
28-2;15;sol;aucun;ouvert;mur;ouvert;ouvert
28-2;16;sol;aucun;ouvert;ouvert;ouvert;mur
28-2;17;chuttepierre;aucun;ouvert;ouvert;ouvert;ouvert
28-2;18;eau;aucun;ouvert;ouvert;ouvert;ouvert
28-2;19;ponteau;aucun;ouvert;ouvert;ouvert;ouvert
28-2;20;sol;aucun;ouvert;ouvert;ouvert;ouvert
28-2;21;sol;aucun;ouvert;ouvert;mur;ouvert
28-2;22;sol;aucun;ouvert;ouvert;ouvert;ouvert
28-2;23;sol;aucun;ouvert;ouvert;ouvert;ouvert
28-2;24;sol;aucun;ouvert;ouvert;mur;ouvert
28-2;25;sol;aucun;ouvert;ouvert;ouvert;ouvert
29-1;1;sol;aucun;meurtriere;ouvert;ouvert;ouvert
29-1;2;lianescorde;aucun;ouvert;mur;ouvert;ouvert
29-1;3;sol;aucun;ouvert;mur;ouvert;mur
29-1;4;sol;aucun;ouvert;ouvert;mur;mur
29-1;5;sol;aucun;meurtriere;ouvert;ouvert;ouvert
29-1;6;sol;aucun;ouvert;ouvert;mur;ouvert
29-1;7;sol;aucun;ouvert;ouvert;herse;ouvert
29-1;8;sol;aucun;ouvert;ouvert;mur;ouvert
29-1;9;twist;aucun;mur;ouvert;ouvert;ouvert
29-1;10;sol;aucun;ouvert;mur;mur;ouvert
29-1;11;sol;aucun;mur;ouvert;passagesecret;ouvert
29-1;12;sol;aucun;herse;ouvert;mur;ouvert
29-1;13;sol;aucun;mur;passagesecret;ouvert;ouvert
29-1;14;sol;aucun;ouvert;ouvert;ouvert;passagesecret
29-1;15;fosse;aucun;mur;ouvert;ouvert;ouvert
29-1;16;sol;aucun;passagesecret;ouvert;passagesecret;ouvert
29-1;17;fontaine;aucun;mur;ouvert;mur;ouvert
29-1;18;sol;aucun;ouvert;mur;ouvert;ouvert
29-1;19;sol;aucun;ouvert;ouvert;passagesecret;mur
29-1;20;sol;aucun;ouvert;ouvert;mur;ouvert
29-1;21;sol;aucun;passagesecret;ouvert;ouvert;ouvert
29-1;22;sol;aucun;mur;ouvert;meurtriere;ouvert
29-1;23;sol;aucun;ouvert;ouvert;mur;ouvert
29-1;24;sol;aucun;passagesecret;ouvert;ouvert;ouvert
29-1;25;sol;aucun;mur;ouvert;ouvert;ouvert
29-2;1;sol;aucun;ouvert;ouvert;ouvert;ouvert
29-2;2;arbre;aucun;meurtriere;ouvert;ouvert;ouvert
29-2;3;sol;aucun;herse;mur;ouvert;ouvert
29-2;4;sol;aucun;ouvert;ouvert;ouvert;mur
29-2;5;sol;aucun;mur;meurtriere;ouvert;ouvert
29-2;6;sol;aucun;ouvert;ouvert;ouvert;torche
29-2;7;sol;aucun;ouvert;ouvert;ouvert;ouvert
29-2;8;sol;aucun;ouvert;passagesecret;ouvert;ouvert
29-2;9;sol;aucun;ouvert;ouvert;ouvert;passagesecret
29-2;10;sol;aucun;ouvert;ouvert;herse;ouvert
29-2;11;sol;aucun;ouvert;ouvert;ouvert;passagesecret
29-2;12;sol;aucun;ouvert;mur;meurtriere;ouvert
29-2;13;fosse;aucun;ouvert;ouvert;ouvert;mur
29-2;14;sol;aucun;ouvert;mur;mur;ouvert
29-2;15;sol;aucun;herse;ouvert;ouvert;mur
29-2;16;sol;aucun;passagesecret;ouvert;ouvert;ouvert
29-2;17;sol;aucun;meurtriere;ouvert;ouvert;ouvert
29-2;18;sol;aucun;ouvert;mur;meurtriere;ouvert
29-2;19;twist;aucun;mur;ouvert;ouvert;mur
29-2;20;sol;aucun;ouvert;mur;ouvert;ouvert
29-2;21;sol;aucun;ouvert;ouvert;meurtriere;mur
29-2;22;sol;aucun;ouvert;passagesecret;ouvert;ouvert
29-2;23;sol;aucun;meurtriere;ouvert;ouvert;passagesecret
29-2;24;sol;aucun;ouvert;ouvert;mur;ouvert
29-2;25;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-1;1;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-1;2;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-1;3;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-1;4;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-1;5;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-1;6;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-1;7;sol;brume;ouvert;ouvert;ouvert;ouvert
30-1;8;sol;brume;ouvert;ouvert;ouvert;ouvert
30-1;9;sol;brume;ouvert;ouvert;ouvert;ouvert
30-1;10;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-1;11;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-1;12;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-1;13;twist;aucun;ouvert;ouvert;ouvert;ouvert
30-1;14;sol;brume;ouvert;ouvert;ouvert;ouvert
30-1;15;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-1;16;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-1;17;fosse;aucun;ouvert;ouvert;ouvert;ouvert
30-1;18;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-1;19;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-1;20;arbre;brume;ouvert;ouvert;ouvert;ouvert
30-1;21;fontaine;aucun;ouvert;ouvert;ouvert;ouvert
30-1;22;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-1;23;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-1;24;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-1;25;sol;brume;ouvert;ouvert;ouvert;ouvert
30-2;1;sol;brume;ouvert;ouvert;ouvert;ouvert
30-2;2;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-2;3;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-2;4;lianescorde;aucun;ouvert;ouvert;ouvert;ouvert
30-2;5;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-2;6;fosse;aucun;ouvert;ouvert;ouvert;ouvert
30-2;7;sol;aucun;ouvert;ouvert;meurtriere;ouvert
30-2;8;sol;aucun;ouvert;mur;herse;ouvert
30-2;9;arbre;aucun;ouvert;mur;mur;ouvert
30-2;10;sol;aucun;ouvert;ouvert;ouvert;ouvert
30-2;11;sol;aucun;ouvert;ouvert;ouvert;meurtriere
30-2;12;arbre;aucun;meurtriere;ouvert;ouvert;ouvert
30-2;13;sol;aucun;herse;ouvert;ouvert;ouvert
30-2;14;sol;aucun;mur;ouvert;ouvert;ouvert
30-2;15;arbre;brume;ouvert;ouvert;ouvert;ouvert
30-2;16;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-2;17;sol;brume;ouvert;ouvert;ouvert;ouvert
30-2;18;arbre;aucun;ouvert;ouvert;meurtriere;ouvert
30-2;19;twist;aucun;ouvert;ouvert;ouvert;ouvert
30-2;20;sol;brume;ouvert;mur;ouvert;ouvert
30-2;21;sol;brume;ouvert;ouvert;ouvert;mur
30-2;22;sol;brume;ouvert;ouvert;mur;ouvert
30-2;23;sol;aucun;meurtriere;ouvert;ouvert;ouvert
30-2;24;arbre;aucun;ouvert;ouvert;ouvert;ouvert
30-2;25;sol;aucun;ouvert;ouvert;ouvert;ouvert
31-1;1;sol;aucun;ouvert;ouvert;ouvert;mur
31-1;2;ponteau;aucun;ouvert;ouvert;ouvert;ouvert
31-1;3;sol;aucun;mur;ouvert;ouvert;ouvert
31-1;4;fosse;aucun;ouvert;ouvert;ouvert;ouvert
31-1;5;sol;aucun;ouvert;mur;ouvert;ouvert
31-1;6;sol;aucun;ouvert;meurtriere;ouvert;ouvert
31-1;7;eau;aucun;ouvert;ouvert;passagesecret;meurtriere
31-1;8;eau;aucun;ouvert;ouvert;ouvert;ouvert
31-1;9;eau;aucun;ouvert;ouvert;ouvert;ouvert
31-1;10;sol;aucun;ouvert;torche;ouvert;ouvert
31-1;11;fosse;aucun;ouvert;ouvert;ouvert;ouvert
31-1;12;sol;aucun;passagesecret;ouvert;ouvert;ouvert
31-1;13;twist;aucun;ouvert;ouvert;meurtriere;ouvert
31-1;14;eau;aucun;ouvert;herse;ouvert;ouvert
31-1;15;sol;aucun;ouvert;herse;ouvert;ouvert
31-1;16;sol;aucun;ouvert;ouvert;ouvert;ouvert
31-1;17;arbre;aucun;ouvert;ouvert;ouvert;ouvert
31-1;18;sol;aucun;meurtriere;ouvert;ouvert;ouvert
31-1;19;ponteau;aucun;ouvert;ouvert;ouvert;ouvert
31-1;20;sol;aucun;ouvert;mur;ouvert;ouvert
31-1;21;lianescorde;aucun;ouvert;ouvert;ouvert;passagesecret
31-1;22;sol;aucun;ouvert;ouvert;meurtriere;ouvert
31-1;23;sol;aucun;ouvert;ouvert;mur;ouvert
31-1;24;eau;aucun;ouvert;ouvert;ouvert;ouvert
31-1;25;fosse;aucun;ouvert;ouvert;ouvert;ouvert
31-2;1;sol;aucun;ouvert;passagesecret;mur;ouvert
31-2;2;sol;aucun;ouvert;ouvert;ouvert;passagesecret
31-2;3;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
31-2;4;crevasse;brume;ouvert;ouvert;ouvert;ouvert
31-2;5;sol;brume;ouvert;ouvert;ouvert;ouvert
31-2;6;twist;aucun;mur;mur;ouvert;ouvert
31-2;7;sol;aucun;ouvert;ouvert;ouvert;mur
31-2;8;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
31-2;9;crevasse;brume;ouvert;ouvert;ouvert;ouvert
31-2;10;sol;aucun;ouvert;mur;ouvert;ouvert
31-2;11;sol;aucun;ouvert;ouvert;herse;mur
31-2;12;sol;aucun;ouvert;ouvert;ouvert;ouvert
31-2;13;ponttroncarbre;aucun;ouvert;ouvert;ouvert;ouvert
31-2;14;ponttroncarbre;brume;ouvert;ouvert;ouvert;ouvert
31-2;15;sol;aucun;ouvert;ouvert;ouvert;ouvert
31-2;16;sol;aucun;herse;mur;ouvert;ouvert
31-2;17;sol;aucun;ouvert;ouvert;mur;mur
31-2;18;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
31-2;19;crevasse;brume;ouvert;ouvert;ouvert;ouvert
31-2;20;sol;aucun;ouvert;mur;ouvert;ouvert
31-2;21;sol;aucun;ouvert;ouvert;mur;mur
31-2;22;sol;aucun;mur;passagesecret;ouvert;ouvert
31-2;23;crevasse;aucun;ouvert;ouvert;ouvert;passagesecret
31-2;24;crevasse;brume;ouvert;ouvert;ouvert;ouvert
31-2;25;sol;aucun;ouvert;ouvert;mur;ouvert
3-1;1;sol;aucun;ouvert;mur;ouvert;ouvert
3-1;2;sol;aucun;ouvert;herse;mur;mur
3-1;3;sol;aucun;mur;ouvert;ouvert;herse
3-1;4;sol;aucun;mur;ouvert;ouvert;ouvert
3-1;5;sol;aucun;ouvert;ouvert;mur;ouvert
3-1;6;sol;aucun;ouvert;mur;mur;ouvert
3-1;7;sol;aucun;mur;ouvert;ouvert;mur
3-1;8;sol;aucun;ouvert;ouvert;ouvert;ouvert
3-1;9;fosse;aucun;ouvert;mur;ouvert;ouvert
3-1;10;sol;aucun;mur;ouvert;ouvert;mur
3-1;11;sol;aucun;mur;herse;ouvert;ouvert
3-1;12;sol;aucun;ouvert;ouvert;mur;herse
3-1;13;sol;aucun;ouvert;mur;mur;ouvert
3-1;14;sol;aucun;ouvert;mur;ouvert;mur
3-1;15;sol;aucun;ouvert;ouvert;ouvert;mur
3-1;16;sol;aucun;ouvert;ouvert;herse;mur
3-1;17;sol;aucun;mur;ouvert;mur;ouvert
3-1;18;twist;aucun;mur;ouvert;mur;ouvert
3-1;19;sol;aucun;ouvert;mur;ouvert;ouvert
3-1;20;sol;aucun;ouvert;mur;ouvert;mur
3-1;21;sol;aucun;herse;ouvert;ouvert;ouvert
3-1;22;sol;aucun;mur;ouvert;ouvert;ouvert
3-1;23;sol;aucun;mur;ouvert;mur;ouvert
3-1;24;fosse;aucun;ouvert;ouvert;ouvert;ouvert
3-1;25;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-1;1;sol;brume;mur;ouvert;ouvert;ouvert
32-1;2;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-1;3;twist;aucun;mur;passagesecret;ouvert;ouvert
32-1;4;sol;aucun;ouvert;ouvert;ouvert;passagesecret
32-1;5;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-1;6;sol;brume;ouvert;ouvert;ouvert;meurtriere
32-1;7;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-1;8;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-1;9;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-1;10;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-1;11;eau;brume;ouvert;ouvert;ouvert;ouvert
32-1;12;eau;aucun;ouvert;ouvert;ouvert;ouvert
32-1;13;ponteau;aucun;ouvert;ouvert;ouvert;ouvert
32-1;14;eau;aucun;ouvert;ouvert;ouvert;ouvert
32-1;15;eau;aucun;ouvert;ouvert;ouvert;ouvert
32-1;16;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-1;17;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-1;18;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-1;19;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-1;20;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-1;21;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-1;22;fosse;aucun;ouvert;ouvert;mur;ouvert
32-1;23;sol;aucun;ouvert;meurtriere;passagesecret;ouvert
32-1;24;sol;aucun;ouvert;ouvert;ouvert;meurtriere
32-1;25;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-2;1;sol;aucun;mur;ouvert;ouvert;ouvert
32-2;2;sol;aucun;mur;meurtriere;ouvert;ouvert
32-2;3;sol;aucun;ouvert;ouvert;ouvert;meurtriere
32-2;4;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-2;5;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-2;6;sol;brume;ouvert;ouvert;ouvert;mur
32-2;7;sol;brume;ouvert;passagesecret;ouvert;ouvert
32-2;8;sol;aucun;ouvert;ouvert;mur;passagesecret
32-2;9;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-2;10;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-2;11;sol;aucun;ouvert;ouvert;ouvert;passagesecret
32-2;12;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-2;13;twist;aucun;mur;ouvert;ouvert;ouvert
32-2;14;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-2;15;arbre;aucun;ouvert;mur;ouvert;ouvert
32-2;16;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-2;17;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-2;18;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-2;19;sol;aucun;ouvert;ouvert;passagesecret;ouvert
32-2;20;sol;aucun;ouvert;mur;meurtriere;ouvert
32-2;21;arbre;aucun;ouvert;ouvert;ouvert;ouvert
32-2;22;sol;aucun;ouvert;ouvert;ouvert;ouvert
32-2;23;sol;brume;ouvert;ouvert;mur;ouvert
32-2;24;sol;brume;passagesecret;ouvert;mur;ouvert
32-2;25;sol;aucun;meurtriere;ouvert;ouvert;ouvert
3-2;1;sol;aucun;ouvert;ouvert;ouvert;ouvert
3-2;2;sol;aucun;ouvert;mur;mur;ouvert
3-2;3;sol;aucun;mur;ouvert;ouvert;mur
3-2;4;sol;aucun;ouvert;ouvert;herse;ouvert
3-2;5;fosse;aucun;ouvert;ouvert;ouvert;ouvert
3-2;6;sol;aucun;ouvert;mur;ouvert;mur
3-2;7;twist;aucun;mur;ouvert;ouvert;mur
3-2;8;sol;aucun;ouvert;mur;ouvert;ouvert
3-2;9;sol;aucun;herse;mur;ouvert;mur
3-2;10;sol;aucun;ouvert;ouvert;ouvert;mur
3-2;11;sol;aucun;ouvert;herse;mur;ouvert
3-2;12;sol;aucun;ouvert;ouvert;mur;herse
3-2;13;sol;aucun;ouvert;mur;ouvert;ouvert
3-2;14;sol;aucun;ouvert;ouvert;mur;mur
3-2;15;sol;aucun;ouvert;mur;ouvert;ouvert
3-2;16;sol;aucun;mur;ouvert;ouvert;ouvert
3-2;17;sol;aucun;mur;ouvert;mur;ouvert
3-2;18;fosse;aucun;ouvert;mur;mur;ouvert
3-2;19;sol;aucun;mur;ouvert;ouvert;mur
3-2;20;sol;aucun;ouvert;ouvert;mur;ouvert
3-2;21;sol;aucun;ouvert;ouvert;mur;ouvert
3-2;22;sol;aucun;mur;ouvert;ouvert;ouvert
3-2;23;sol;aucun;mur;ouvert;ouvert;ouvert
3-2;24;sol;aucun;ouvert;mur;mur;ouvert
3-2;25;sol;aucun;mur;ouvert;ouvert;mur
33-1;1;arbre;aucun;ouvert;ouvert;ouvert;meurtriere
33-1;2;sol;aucun;mur;ouvert;ouvert;ouvert
33-1;3;pontglace;aucun;mur;ouvert;ouvert;ouvert
33-1;4;sol;aucun;mur;ouvert;ouvert;ouvert
33-1;5;sol;aucun;ouvert;mur;ouvert;ouvert
33-1;6;sol;brume;ouvert;mur;ouvert;mur
33-1;7;sol;aucun;ouvert;ouvert;ouvert;mur
33-1;8;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
33-1;9;arbre;aucun;ouvert;mur;ouvert;ouvert
33-1;10;sol;aucun;ouvert;ouvert;ouvert;torche
33-1;11;sol;brume;ouvert;meurtriere;ouvert;ouvert
33-1;12;sol;aucun;ouvert;ouvert;ouvert;meurtriere
33-1;13;twist;aucun;ouvert;ouvert;ouvert;ouvert
33-1;14;sol;aucun;ouvert;meurtriere;ouvert;ouvert
33-1;15;sol;brume;ouvert;mur;ouvert;meurtriere
33-1;16;sol;brume;ouvert;mur;ouvert;mur
33-1;17;arbre;aucun;ouvert;ouvert;ouvert;mur
33-1;18;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
33-1;19;sol;aucun;ouvert;mur;ouvert;ouvert
33-1;20;sol;brume;ouvert;ouvert;ouvert;mur
33-1;21;sol;aucun;ouvert;ouvert;ouvert;mur
33-1;22;sol;aucun;ouvert;ouvert;mur;ouvert
33-1;23;crevasse;aucun;ouvert;ouvert;mur;ouvert
33-1;24;sol;brume;ouvert;ouvert;mur;herse
33-1;25;arbre;brume;ouvert;mur;ouvert;ouvert
33-2;1;sol;aucun;ouvert;ouvert;ouvert;ouvert
33-2;2;sol;aucun;ouvert;ouvert;torche;ouvert
33-2;3;arbre;aucun;ouvert;mur;ouvert;ouvert
33-2;4;sol;aucun;ouvert;mur;ouvert;mur
33-2;5;sol;aucun;ouvert;ouvert;mur;mur
33-2;6;sol;aucun;ouvert;mur;ouvert;ouvert
33-2;7;crevasse;mirroir_no;mur;ouvert;ouvert;mur
33-2;8;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
33-2;9;sol;aucun;ouvert;ouvert;ouvert;ouvert
33-2;10;sol;aucun;mur;ouvert;mur;ouvert
33-2;11;sol;aucun;ouvert;ouvert;mur;mur
33-2;12;pontglace;aucun;ouvert;ouvert;ouvert;ouvert
33-2;13;twist;aucun;ouvert;ouvert;ouvert;ouvert
33-2;14;pontglace;aucun;ouvert;ouvert;ouvert;ouvert
33-2;15;sol;aucun;mur;mur;ouvert;ouvert
33-2;16;sol;aucun;mur;ouvert;mur;ouvert
33-2;17;sol;aucun;ouvert;ouvert;ouvert;ouvert
33-2;18;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
33-2;19;crevasse;mirroir_se;ouvert;mur;mur;ouvert
33-2;20;sol;aucun;ouvert;ouvert;ouvert;mur
33-2;21;fontaine;aucun;mur;mur;ouvert;ouvert
33-2;22;sol;aucun;ouvert;mur;ouvert;mur
33-2;23;sol;aucun;ouvert;ouvert;ouvert;mur
33-2;24;sol;aucun;mur;ouvert;ouvert;ouvert
33-2;25;sol;aucun;ouvert;mur;mur;ouvert
34-1;1;sol;brume;ouvert;ouvert;ouvert;ouvert
34-1;2;sol;brume;ouvert;ouvert;mur;ouvert
34-1;3;sol;aucun;ouvert;ouvert;mur;ouvert
34-1;4;fosse;aucun;ouvert;ouvert;mur;ouvert
34-1;5;sol;aucun;ouvert;ouvert;ouvert;ouvert
34-1;6;arbre;aucun;ouvert;pentedescendante;ouvert;ouvert
34-1;7;sol;aucun;mur;ouvert;ouvert;pentemontante
34-1;8;twist;aucun;mur;ouvert;mur;ouvert
34-1;9;sol;aucun;mur;pentemontante;ouvert;ouvert
34-1;10;arbre;aucun;ouvert;ouvert;ouvert;pentedescendante
34-1;11;arbre;aucun;ouvert;pentedescendante;ouvert;ouvert
34-1;12;sol;aucun;ouvert;ouvert;mur;pentemontante
34-1;13;sol;aucun;torche;ouvert;ouvert;ouvert
34-1;14;sol;aucun;ouvert;pentemontante;mur;ouvert
34-1;15;arbre;aucun;ouvert;ouvert;ouvert;pentedescendante
34-1;16;arbre;aucun;ouvert;ouvert;ouvert;ouvert
34-1;17;sol;aucun;mur;ouvert;ouvert;ouvert
34-1;18;sol;brume;ouvert;ouvert;ouvert;ouvert
34-1;19;sol;aucun;mur;ouvert;ouvert;ouvert
34-1;20;arbre;aucun;ouvert;ouvert;ouvert;ouvert
34-1;21;fosse;aucun;ouvert;ouvert;ouvert;ouvert
34-1;22;sol;aucun;ouvert;ouvert;pentemontante;ouvert
34-1;23;sol;brume;ouvert;ouvert;pentemontante;ouvert
34-1;24;sol;aucun;ouvert;ouvert;pentemontante;ouvert
34-1;25;arbre;aucun;ouvert;ouvert;ouvert;ouvert
34-2;1;sol;brume;pentedescendante;ouvert;ouvert;ouvert
34-2;2;sol;brume;pentedescendante;ouvert;pentemontante;ouvert
34-2;3;sol;brume;ouvert;ouvert;pentemontante;ouvert
34-2;4;sol;brume;pentedescendante;ouvert;pentemontante;ouvert
34-2;5;sol;brume;pentedescendante;ouvert;ouvert;ouvert
34-2;6;sol;brume;ouvert;pentemontante;ouvert;pentedescendante
34-2;7;sol;aucun;pentedescendante;ouvert;ouvert;pentedescendante
34-2;8;sol;aucun;pentedescendante;ouvert;pentemontante;ouvert
34-2;9;sol;aucun;pentedescendante;pentedescendante;ouvert;ouvert
34-2;10;sol;brume;ouvert;pentedescendante;ouvert;pentemontante
34-2;11;sol;brume;ouvert;pentemontante;ouvert;pentedescendante
34-2;12;sol;aucun;ouvert;pentemontante;ouvert;pentedescendante
34-2;13;twist;aucun;ouvert;pentedescendante;pentedescendante;pentedescendante
34-2;14;sol;aucun;ouvert;pentedescendante;ouvert;pentemontante
34-2;15;sol;brume;ouvert;ouvert;ouvert;pentemontante
34-2;16;sol;brume;ouvert;pentemontante;ouvert;ouvert
34-2;17;sol;aucun;ouvert;ouvert;pentedescendante;pentedescendante
34-2;18;sol;aucun;ouvert;pentedescendante;pentedescendante;ouvert
34-2;19;sol;aucun;ouvert;pentedescendante;ouvert;pentemontante
34-2;20;sol;brume;ouvert;pentedescendante;ouvert;pentemontante
34-2;21;sol;brume;ouvert;ouvert;pentedescendante;ouvert
34-2;22;sol;brume;pentemontante;ouvert;ouvert;ouvert
34-2;23;sol;brume;pentemontante;ouvert;pentedescendante;ouvert
34-2;24;sol;brume;ouvert;ouvert;ouvert;ouvert
34-2;25;sol;brume;ouvert;ouvert;pentedescendante;ouvert
35-1;1;sol;aucun;ouvert;ouvert;ouvert;ouvert
35-1;2;eau;brume;ouvert;ouvert;ouvert;ouvert
35-1;3;twist;aucun;ouvert;ouvert;ouvert;ouvert
35-1;4;arbre;aucun;ouvert;ouvert;ouvert;ouvert
35-1;5;sol;aucun;ouvert;ouvert;pentedescendante;ouvert
35-1;6;arbre;aucun;ouvert;ouvert;ouvert;ouvert
35-1;7;eau;brume;ouvert;ouvert;ouvert;ouvert
35-1;8;sol;aucun;ouvert;ouvert;pentedescendante;ouvert
35-1;9;eau;aucun;ouvert;ouvert;ouvert;ouvert
35-1;10;eau;aucun;pentemontante;ouvert;ouvert;ouvert
35-1;11;sol;aucun;ouvert;pentedescendante;ouvert;ouvert
35-1;12;eau;aucun;ouvert;ouvert;ouvert;pentemontante
35-1;13;eau;aucun;pentemontante;ouvert;ouvert;ouvert
35-1;14;eau;aucun;ouvert;ouvert;pentemontante;ouvert
35-1;15;arbre;aucun;ouvert;ouvert;ouvert;ouvert
35-1;16;arbre;aucun;ouvert;ouvert;ouvert;ouvert
35-1;17;eau;aucun;ouvert;ouvert;ouvert;ouvert
35-1;18;arbre;aucun;ouvert;ouvert;mur;ouvert
35-1;19;sol;aucun;pentedescendante;ouvert;ouvert;ouvert
35-1;20;sol;aucun;ouvert;mur;ouvert;ouvert
35-1;21;sol;aucun;ouvert;ouvert;ouvert;ouvert
35-1;22;eau;brume;ouvert;mur;ouvert;ouvert
35-1;23;sol;mirroir_no;mur;ouvert;ouvert;mur
35-1;24;sol;aucun;ouvert;ouvert;ouvert;ouvert
35-1;25;sol;aucun;ouvert;torche;mur;ouvert
35-2;1;sol;aucun;ouvert;pentedescendante;ouvert;ouvert
35-2;2;eau;aucun;ouvert;ouvert;ouvert;pentemontante
35-2;3;arbre;aucun;ouvert;ouvert;ouvert;ouvert
35-2;4;eau;aucun;ouvert;pentemontante;ouvert;ouvert
35-2;5;sol;aucun;ouvert;ouvert;ouvert;pentedescendante
35-2;6;eau;brume;ouvert;ouvert;pentemontante;ouvert
35-2;7;eau;brume;ouvert;ouvert;ouvert;ouvert
35-2;8;sol;aucun;ouvert;ouvert;ouvert;ouvert
35-2;9;eau;aucun;ouvert;ouvert;ouvert;ouvert
35-2;10;arbre;aucun;ouvert;ouvert;ouvert;ouvert
35-2;11;sol;aucun;pentedescendante;ouvert;pentedescendante;ouvert
35-2;12;arbre;aucun;ouvert;ouvert;ouvert;ouvert
35-2;13;twist;aucun;ouvert;ouvert;ouvert;ouvert
35-2;14;arbre;aucun;ouvert;ouvert;ouvert;ouvert
35-2;15;sol;aucun;ouvert;ouvert;pentedescendante;ouvert
35-2;16;eau;aucun;pentemontante;ouvert;ouvert;ouvert
35-2;17;eau;aucun;ouvert;ouvert;ouvert;ouvert
35-2;18;arbre;aucun;ouvert;pentedescendante;ouvert;ouvert
35-2;19;eau;brume;ouvert;ouvert;ouvert;pentemontante
35-2;20;eau;aucun;pentemontante;ouvert;mur;ouvert
35-2;21;sol;aucun;ouvert;ouvert;ouvert;ouvert
35-2;22;ponteau;aucun;ouvert;ouvert;ouvert;ouvert
35-2;23;sol;aucun;ouvert;pentedescendante;ouvert;ouvert
35-2;24;eau;brume;ouvert;mur;ouvert;pentemontante
35-2;25;sol;mirroir_no;mur;ouvert;ouvert;mur
36-1;1;sol;aucun;ouvert;ouvert;ouvert;ouvert
36-1;2;sol;mirroir_ne;mur;mur;ouvert;ouvert
36-1;3;sol;aucun;ouvert;mur;ouvert;mur
36-1;4;sol;aucun;ouvert;ouvert;ouvert;mur
36-1;5;sol;aucun;ouvert;ouvert;ouvert;ouvert
36-1;6;eau;aucun;ouvert;ouvert;mur;ouvert
36-1;7;eau;aucun;ouvert;mur;ouvert;ouvert
36-1;8;sol;aucun;ouvert;mur;ouvert;mur
36-1;9;sol;mirroir_so;ouvert;ouvert;mur;mur
36-1;10;eau;aucun;ouvert;ouvert;ouvert;ouvert
36-1;11;sol;mirroir_no;mur;mur;ouvert;ouvert
36-1;12;sol;aucun;ouvert;ouvert;ouvert;ouvert
36-1;13;fosse;aucun;ouvert;ouvert;ouvert;ouvert
36-1;14;twist;aucun;mur;ouvert;mur;ouvert
36-1;15;eau;aucun;ouvert;ouvert;mur;ouvert
36-1;16;sol;aucun;ouvert;ouvert;ouvert;mur
